tag_id,taggable_id,taggable_type
24,925,App\Politician
1,926,App\Politician
44,926,App\Politician
24,926,App\Politician
1,927,App\Politician
39,927,App\Politician
24,927,App\Politician
6,928,App\Politician
18,928,App\Politician
24,928,App\Politician
6,929,App\Politician
40,929,App\Politician
24,929,App\Politician
1,930,App\Politician
10,930,App\Politician
24,930,App\Politician
6,931,App\Politician
35,931,App\Politician
24,931,App\Politician
1,932,App\Politician
52,932,App\Politician
24,932,App\Politician
1,933,App\Politician
8,933,App\Politician
24,933,App\Politician
1,934,App\Politician
12,934,App\Politician
24,934,App\Politician
1,935,App\Politician
26,935,App\Politician
4,935,App\Politician
6,936,App\Politician
25,936,App\Politician
24,936,App\Politician
1,937,App\Politician
25,937,App\Politician
4,937,App\Politician
6,938,App\Politician
10,938,App\Politician
24,938,App\Politician
6,939,App\Politician
10,939,App\Politician
24,939,App\Politician
1,940,App\Politician
10,940,App\Politician
24,940,App\Politician
6,941,App\Politician
20,941,App\Politician
24,941,App\Politician
6,942,App\Politician
40,942,App\Politician
24,942,App\Politician
6,943,App\Politician
50,943,App\Politician
24,943,App\Politician
6,944,App\Politician
33,944,App\Politician
24,944,App\Politician
6,945,App\Politician
47,945,App\Politician
24,945,App\Politician
6,946,App\Politician
9,946,App\Politician
24,946,App\Politician
6,947,App\Politician
12,947,App\Politician
24,947,App\Politician
6,948,App\Politician
9,948,App\Politician
24,948,App\Politician
1,949,App\Politician
55,949,App\Politician
4,949,App\Politician
6,950,App\Politician
38,950,App\Politician
24,950,App\Politician
6,951,App\Politician
39,951,App\Politician
24,951,App\Politician
6,952,App\Politician
20,952,App\Politician
24,952,App\Politician
1,953,App\Politician
17,953,App\Politician
24,953,App\Politician
6,954,App\Politician
10,954,App\Politician
24,954,App\Politician
6,955,App\Politician
54,955,App\Politician
24,955,App\Politician
1,956,App\Politician
13,956,App\Politician
24,956,App\Politician
6,957,App\Politician
46,957,App\Politician
24,957,App\Politician
6,958,App\Politician
47,958,App\Politician
4,958,App\Politician
6,959,App\Politician
10,959,App\Politician
24,959,App\Politician
6,960,App\Politician
45,960,App\Politician
24,960,App\Politician
6,961,App\Politician
3,961,App\Politician
24,961,App\Politician
6,962,App\Politician
41,962,App\Politician
24,962,App\Politician
